Filename;14C;10C;2C
df6b47bafe5143f5_10052.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14190.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14384.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10084.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10094.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13248.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14326.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10034.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13314.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14268.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10060.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10092.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14370.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14206.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14230.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13390.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_9976.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10010.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14246.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14244.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13394.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14418.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14278.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14258.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14224.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10090.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14470.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10068.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14438.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13202.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14428.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14338.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13354.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10030.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14198.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14390.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14226.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13340.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10046.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_9974.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14336.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13286.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10066.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14286.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10080.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13382.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13372.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14236.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10064.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14310.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13402.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13206.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14350.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14262.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14208.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14290.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13326.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14420.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13364.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14216.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13234.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14298.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10112.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10050.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14380.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_9992.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_9998.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10108.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14382.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10004.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10000.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14334.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14342.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14474.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14264.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10048.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13284.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13272.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10076.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13320.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10102.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13350.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13240.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14222.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14196.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14332.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13264.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13208.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13362.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14328.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14242.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13294.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14406.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13348.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13228.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13230.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14444.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13250.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14464.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13334.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14266.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13408.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_9978.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14302.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14456.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10056.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14314.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14354.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10044.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10016.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13360.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13222.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13398.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14368.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14472.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13238.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14416.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13342.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14410.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13396.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13226.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10100.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14306.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14318.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10014.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14434.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14400.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10058.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14402.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14254.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13318.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_9972.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14466.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14324.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14430.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13388.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13254.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13258.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14250.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13352.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10026.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14202.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14376.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14214.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14304.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10012.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13280.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14374.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10072.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14346.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13214.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13328.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14424.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13306.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14412.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14194.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13356.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14352.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13332.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10086.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14260.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13236.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14432.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14272.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13220.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13268.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10082.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14284.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13270.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13300.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14372.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14220.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13392.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10054.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_9984.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13246.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13252.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10028.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13308.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14366.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13312.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13324.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13278.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14450.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10006.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14288.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14232.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14476.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14320.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13330.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_9994.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14448.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14234.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14452.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10008.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13262.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10106.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_9986.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13224.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13336.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_13378.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14280.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_10074.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14192.jpg;Normal clean mucosa;Mucosa;Normal
df6b47bafe5143f5_14462.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12879.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14874.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_19025.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12869.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14862.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18989.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18967.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21874.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12941.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14838.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_19027.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_19015.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12821.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14798.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14752.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12961.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14738.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18981.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18999.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21900.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14790.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12861.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12791.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14754.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14768.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14788.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12881.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12927.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18931.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12921.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18935.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14808.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21888.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12911.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18985.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14882.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14736.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14892.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21846.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14890.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14864.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12867.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12905.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18955.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18929.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18911.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21862.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18971.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12819.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14866.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12797.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14756.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14734.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12917.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21890.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14770.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14804.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14816.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14758.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12877.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14898.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12833.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_19021.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12837.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14880.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18997.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12805.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14740.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12825.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14870.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21880.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12945.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21850.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14810.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12803.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14802.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14796.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14856.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14868.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12873.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21842.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12901.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14840.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18977.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_19001.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21872.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18945.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18925.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21854.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14860.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14806.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14896.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21878.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12855.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18921.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12815.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12793.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21840.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18983.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14844.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14848.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18973.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14778.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14818.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21868.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18953.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12817.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21856.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21896.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21898.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12947.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14878.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12943.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12937.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18961.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21882.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12801.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14854.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14850.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18939.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12935.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12863.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18933.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21894.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14774.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12951.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12931.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14762.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12841.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12959.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14742.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12807.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18907.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12831.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12949.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18957.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12899.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12895.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14852.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14814.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12903.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12823.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14782.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18947.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14730.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12933.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12799.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12913.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_19017.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18927.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12835.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_14886.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_18923.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12891.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_19005.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_21848.jpg;Normal clean mucosa;Mucosa;Normal
6cb700585c4f4070_12887.jpg;Normal clean mucosa;Mucosa;Normal
