Nombre_Archivo;14C;10C;2C
bc84479c66fe4da6_23157.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23181.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23109.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23101.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23223.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23631.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23397.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23153.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23619.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23361.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23673.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23693.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23075.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23627.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23623.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23641.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23147.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23325.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23125.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23285.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23119.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23679.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23675.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23249.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23705.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23355.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23535.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23495.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23409.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23245.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23525.jpg;Normal clean mucosa;Mucosa;Normal
39960e5e099a45ca_23884.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23365.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23703.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23417.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23579.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23473.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23463.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23549.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23287.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23479.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23107.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23217.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23219.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23563.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23371.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23291.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23491.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23173.jpg;Normal clean mucosa;Mucosa;Normal
39960e5e099a45ca_23900.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23239.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23121.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23395.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23141.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23185.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23115.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23559.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23589.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23513.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23225.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23275.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23379.jpg;Normal clean mucosa;Mucosa;Normal
39960e5e099a45ca_23896.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23149.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23437.jpg;Normal clean mucosa;Mucosa;Normal
39960e5e099a45ca_23880.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23089.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23687.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23421.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23073.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23399.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23373.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23253.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23645.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23265.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_24289.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_24287.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23817.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_24203.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23963.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_24239.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_24019.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23733.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_24067.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_24045.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_24077.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23991.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_23753.jpg;Normal clean mucosa;Mucosa;Normal
bc84479c66fe4da6_24379.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4500.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4434.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5606.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4396.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5620.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4370.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4528.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4584.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3204.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4354.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4488.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5618.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4538.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5516.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4582.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4428.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5616.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4446.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4484.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5574.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4588.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4506.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4562.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4344.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4474.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4418.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4524.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4558.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4476.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4376.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4568.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3208.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4574.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4326.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4382.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5580.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4372.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5600.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4334.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4466.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4594.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4390.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4560.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4536.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4460.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5598.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4350.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4436.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5538.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4502.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4530.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4478.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4580.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4360.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5532.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5556.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3234.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5568.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4406.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4550.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5518.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4402.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4352.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5530.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4362.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4496.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4414.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3248.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4454.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3254.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5562.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3250.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4314.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4346.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5534.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5514.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4532.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4424.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5586.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4426.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4444.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4398.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3212.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4324.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4386.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4320.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3210.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4592.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4498.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3222.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4604.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5572.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4338.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5540.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4384.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3216.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3196.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3252.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3260.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4366.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5578.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4422.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4612.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4602.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4388.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5558.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4572.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4494.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5560.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5544.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4514.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3214.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5510.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4522.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3232.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5612.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3228.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4408.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4586.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4412.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4480.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4564.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4378.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4340.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4462.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5524.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4482.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4438.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4450.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4508.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4416.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3258.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5520.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5506.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4440.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5590.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3230.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4464.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5570.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4472.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4516.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3192.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4336.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5576.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5508.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5550.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4518.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4544.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5528.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4492.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4332.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4456.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3262.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3202.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3264.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4596.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4546.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3224.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4512.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3244.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4318.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3256.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4330.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4520.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4458.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3218.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4608.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4400.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4542.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4468.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4540.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_3236.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_4504.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5566.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5716.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5676.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5682.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5700.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5728.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5714.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5666.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5724.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5744.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5664.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5726.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5634.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5656.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5692.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5646.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5694.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5660.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5730.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5632.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5706.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5642.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5624.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5630.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5640.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5668.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5636.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5738.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5654.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5690.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5686.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5698.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5722.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5644.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5736.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5658.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5674.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5732.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5670.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5704.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5678.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5652.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5734.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5680.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5648.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5662.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5718.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5710.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5638.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5626.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5696.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5650.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5684.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5708.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5742.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5688.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5720.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5740.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5702.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5712.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5672.jpg;Normal clean mucosa;Mucosa;Normal
131368cc17e44240_5628.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5873.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5925.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5863.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_6013.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_7846.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5967.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5865.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5915.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5881.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5981.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_6035.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5975.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_7880.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_6063.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_6001.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_3751.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_6043.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_6037.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5943.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_3781.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_7866.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_7850.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5933.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_7886.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_6061.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5973.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_6011.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_7824.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_7896.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5871.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_3737.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5951.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_3725.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_7884.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_3855.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_6041.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5991.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_3865.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5927.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_6051.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5923.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5919.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_3789.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5849.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5905.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_6067.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_3823.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_3817.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_7852.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5845.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5999.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_7832.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_3879.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_5987.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_6033.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_3877.jpg;Normal clean mucosa;Mucosa;Normal
dca1377dec974312_7868.jpg;Normal clean mucosa;Mucosa;Normal
